"longitude","latitude","station_name"
"981564",-122.2433,47.4172,"KENT"
"981636",-122.2647,38.2778,"NAPA STATE HOSPITAL"
"981643",-66.2642,18.1281,"AIBONITO 1 S"
"981646",-121.5433,40.9317,"HAT CREEK"
"981654",-120.7264,48.3508,"STEHEKIN 4 NW"
"981706",-123.2078,40.7406,"BIG BAR 4 E"
"981748",-83.2833,40.8333,"UPPER SANDUSKY"
"981987",-87.1869,30.4781,"PENSACOLA RGNL AP"
"982018",-95.9733,28.6836,"MATAGORDA NO 2"
"982042",-85.1483,40.2539,"FARMLAND 5 NNW"
"982087",-86.9028,40.2964,"LAFAYETTE 8 S"
"982093",-84.1294,40.7247,"LIMA WWTP"
"982126",-88.155,33.1272,"ALICEVILLE"
"982230",-86.9919,40.475,"WEST LAFAYETTE 6 NW"
"982251",-86.1758,40.4583,"KOKOMO 3 WSW"
"982302",-95.9817,48.3006,"AGASSIZ REFUGE"
"982397",-71.2994,44.2667,"MT WASHINGTON"
"982407",-106.0931,34.2594,"GRAN QUIVIRA NATL MON"
"982680",-87.7319,34.51,"RUSSELLVILLE NO 2"
"982697",-83.01,42.4092,"DETROIT CITY AP"
"982797",-88.5244,37.7408,"HARRISBURG"
"982887",-119.5817,36.0975,"CORCORAN IRRIG DIST"
"982912",-89.5453,30.8408,"POPLARVILLE EXP STN"
"982929",-115.4508,33.8089,"EAGLE MTN"
"982950",-96.0983,33.1678,"GREENVILLE KGVL RADIO"
"983011",-85.7789,33.2942,"ASHLAND 3 ENE"
"983016",-66.2222,17.9556,"AGUIRRE"
"983068",-122.4497,43.275,"TOKETEE FALLS"
"983103",-87.4081,39.4708,"TERRE HAUTE INDIANA ST"
"983110",-90.075,36.2253,"KENNETT RADIO KBOA"
"983112",-122.5164,42.7342,"PROSPECT 2 SW"
"983123",-80.2325,33.0367,"SUMMERVILLE 4W"
"983131",-98.1203,27.1353,"FALFURRIAS"
"983133",-118.7497,35.0233,"TEJON RANCHO"
"983135",-86.205,42.7989,"HOLLAND WTP"
"983150",-122.1383,41.2514,"MC CLOUD"
"983151",-92.9158,36.4194,"LEAD HILL"
"983156",-121.5767,40.5411,"MANZANITA LAKE"
"983178",-111.2739,44.0425,"ASHTON 1N"
"983198",-99.7958,30.9144,"MENARD"
"983383",-87.7556,40.7928,"WATSEKA 2 NW"
"983396",-121.8211,39.6911,"CHICO UNIV FARM"
"983407",-82.8892,42.4078,"GROSSE POINTE FARMS"
"983486",-86.2892,37.5108,"LEITCHFIELD 2 N"
"983556",-119.2992,36.3283,"VISALIA"
"983613",-122.3186,45.2689,"ESTACADA 2 SE"
"983693",-121.1461,44.6633,"MADRAS 2 N"
"983765",-81.8628,31.5075,"JESUP 8 S"
"983830",-118.7964,45.6703,"PENDLETON DWTN"
"983838",-112.2656,46.6456,"AUSTIN 1 W"
"983854",-87.3167,30.35,"PENSACOLA FOREST SHERMAN NAS"
"983890",-120.3706,39.5833,"SIERRAVILLE RS"
"983933",-113.4514,45.6178,"WISDOM"
"983969",-122.9164,46.1506,"LONGVIEW"
"984126",-121.3372,47.2767,"STAMPEDE PASS"
"984156",-94.9256,30.7394,"LIVINGSTON 2 NNE"
"984205",-112.7131,32.9481,"GILA BEND"
"984219",-95.0597,36.3894,"SPAVINAW"
"984242",-98.1236,26.565,"MCCOOK"
"984343",-84.6167,37.1167,"SOMERSET 2 N"
"984384",-87.4389,31.1819,"ATMORE"
"984600",-101.4536,32.2442,"BIG SPRING"
"984658",-84.7925,34.2042,"CARTERSVILLE"
"984659",-84.73,34.165,"ALLATOONA DAM 2"
"984759",-90.1303,29.9167,"NEW ORLEANS AUDUBON"
"984785",-84.7931,31.7672,"CUTHBERT"
"984798",-84.4461,34.4758,"JASPER 1 NNW"
"984819",-80.2947,32.505,"EDISTO BEACH STATE PARK"
"984865",-83.7747,31.985,"CORDELE"
"984889",-84.0603,36.2131,"NORRIS"
"984947",-122.2547,44.7242,"DETROIT DAM"
"985147",-98.3447,48.7622,"LANGDON EXP FARM"
"985414",-88.4114,43.3311,"HARTFORD 2 W"
"985515",-81.0942,36.9292,"WYTHEVILLE 1 S"
"985560",-89.4819,43.0597,"CHARMANY FARM"
"985609",-86.8767,39.6439,"GREENCASTLE 1 W"
"985679",-80.8561,40.7692,"MILLPORT 4 NE"
"985711",-79.0558,33.8314,"CONWAY"
"985764",-84.5808,40.8494,"VAN WERT 1 S"
"985834",-83.8436,33.5972,"COVINGTON"
"985916",-86.6708,32.9206,"THORSBY EXP STN"
"985945",-121.5175,45.6847,"HOOD RIVER EXP STN"
"985999",-76.205,36.3097,"ELIZABETH CITY"
"986084",-75.7264,42.8417,"MORRISVILLE 6 SW"
"986099",-80.3614,41.0172,"NEW CASTLE 1 N"
"986217",-101.2119,47.0644,"CENTER 4SE"
"986514",-76.7769,37.9881,"WARSAW 2 NW"
"986662",-97.0664,47.4389,"HILLSBORO 3 N"
"986664",-76.5517,36.0164,"EDENTON"
"986693",-103.2597,47.6,"WATFORD CITY 14S"
"986915",-83.9389,35.4478,"TAPOCO"
"986961",-82.6222,33.4028,"WARRENTON"
"987028",-81.3706,38.1947,"LONDON LOCKS"
"987088",-80.7672,38.665,"GASSAWAY"
"987254",-91.1842,32.3994,"TALLULAH"
"987530",-90.5803,30.0564,"RESERVE"
"987672",-104.4042,33.4594,"BITTER LAKES WR"
"987737",-122.6047,45.3558,"OREGON CITY"
"987935",-93.4194,38.9664,"SWEET SPRINGS"
"988046",-155.9258,19.5336,"KAINALIU 73.2"
"988071",-93.2792,41.0164,"CHARITON 1 E"
"988142",-92.6467,41.3214,"OSKALOOSA"
"988180",-93.84,45.1969,"BUFFALO 2NE"
"988241",-89.7167,38.1167,"SPARTA 1 W"
"988265",-84.2908,37.5733,"BEREA COLLEGE"
"988299",-123.9236,45.9869,"SEASIDE"
"988351",-88.1919,45.3575,"CRIVITZ HIGH FALLS"
"988376",-87.2269,39.7594,"ROCKVILLE"
"988392",-75.0367,43.9,"STILLWATER RSVR"
"988476",-94.1744,36.1006,"FAYETTEVILLE EXP STN"
"988543",-94.8047,35.4572,"SALLISAW 2 NW"
"988789",-122.5053,37.7281,"SAN FRANCISCO OCEANSD"
"989410",-83.6844,42.5794,"MILFORD GM PROVING GRD"
"990214",-90.0361,32.6714,"CANTON 4N"
"990239",-79.9697,39.6203,"MORGANTOWN L&D"
"990404",-102.1317,38.0517,"HOLLY"
"991669",-94.7472,43.4036,"ESTHERVILLE 4E"
"992915",-115.8319,43.8383,"IDAHO CITY"
"993627",-121.3178,37.9994,"STOCKTON FIRE STA 4"
"993839",-122.2042,46.0625,"COUGAR 6 E"
"994096",-85.6006,33.6483,"HEFLIN"
"994637",-105.6611,33.3678,"RUIDOSO"
"994686",-79.3564,34.4092,"DILLON"
"995095",-108.3133,46.8511,"FLATWILLOW 4 ENE"
"995152",-110.5067,47.9303,"LOMA"
"996595",-92.2689,37.7822,"WAYNESVILLE 5 W"
"996887",-98.4714,48.4239,"EDMORE 1NW"
"998886",-120.7333,38.7333,"PLACERVILLE IFG"
"999086",-87.4633,38.6786,"VINCENNES 4 E"
"999268",-93.8014,43.1017,"BRITT"
"1000194",-98.5261,46.0108,"ELLENDALE"
"1000202",-98.8681,48.1069,"DEVILS LAKE KDLR"
"1000315",-134.6447,56.2472,"PORT ALEXANDER"
"1000505",-119.7492,48.5558,"CONCONULLY"
"1001696",-101.3658,38.4794,"LEOTI"
"1003113",-84.4792,36.6736,"STEARNS 2S"
"1003156",-98.8117,26.3769,"RIO GRANDE CITY"
"1003304",-121.1822,36.4819,"PINNACLES NM"
"1003364",-122.6136,48.5119,"ANACORTES"
"1003516",-85.6561,32.8236,"CAMP HILL 2NW"
"1003604",-97.0567,28.0286,"ROCKPORT"
"1004340",-84.18,43.0161,"OWOSSO WWTP"
"1004397",-103.6572,33.9403,"ELIDA"
"1005967",-90.8161,29.6408,"HOUMA"
"1009403",-94.3831,43.4022,"SWEA CITY 4W"
"1009940",-83.9533,43.9822,"STANDISH"
"1010362",-99.5606,31.8456,"HORDS CREEK DAM"
"1013482",-97.3094,26.0942,"PORT ISABEL"
"1014451",-79.4622,35.7606,"SILER CITY 2 N"
"1014608",-99.1228,39.6619,"KIRWIN DAM"
"1014786",-81.4347,39.9222,"SENECAVILLE LAKE"
"1021715",-97.9708,26.1781,"WESLACO"
"1021738",-79.74,34.2933,"FLORENCE 8 NE"
"1022244",-106.0344,34.8242,"ESTANCIA 4N"
"1022775",-101.5428,40.8508,"MADRID"
"1023713",-78.9625,36.0425,"DURHAM"
"1024153",-100.2294,46.6706,"MOFFIT 3 SE"
"1024304",-119.1167,34.1167,"POINT MUGU NF"
"1024491",-95.6567,29.6219,"SUGAR LAND"
"1024656",-89.1742,46.2778,"WATERSMEET"
"1024790",-101.5147,40.4181,"ENDERS LAKE"
"1025059",-98.0256,39.9,"LOVEWELL DAM"
"1025655",-84.5553,31.2239,"BLAKELY"
"1502557",-157.7833,21.45,"KANEOHE BAY MCAS"
"1504116",-91.4711,43.2742,"WAUKON"
"1504534",-95.2803,34.6147,"TUSKAHOMA"
"1504618",-79.14,39.5103,"SAVAGE RIVER DAM"
"1506640",-111.5772,46.9956,"CASCADE 20 SSE"
"1507272",-111.2436,36.1306,"TUBA CITY"
"1507432",-98.3006,34.3603,"WALTERS"
"1508278",-91.8317,46.3575,"SOLON SPRINGS"
"1508675",-122.2558,47.1358,"MC MILLIN RSVR"
"1514574",-118.6525,46.7225,"HATTON 9 SE"
"1515780",-98.8392,28.5033,"FOWLERTON"
"1516825",-106.1444,37.7067,"CENTER 4 SSW"
"1516927",-84.7664,31.1681,"COLQUITT 2 W"
"1517300",-114.5972,33.6131,"BLYTHE"
"1536267",-85.0317,33.0536,"LA GRANGE 1N"
"1536587",-81.3181,34.2931,"PARR"
"1541855",-66.0542,18.3906,"RIO PIEDRAS EXP STN"
"1543588",-117.7903,45.2964,"COVE 1 E"
"1555125",-120.5117,37.2858,"MERCED"
"1565113",-120.5528,41.4931,"ALTURAS"
"1565160",-83.6231,31.7003,"ASHBURN 3 ENE"
"1816628",-124.0864,46.8008,"GRAYLAND"
"1821888",-111.4425,33.5544,"MORMON FLAT"
"1827509",-156.2469,20.7603,"HALEAKALA RS 338"
"1836676",-123.3758,41.8042,"HAPPY CAMP RS"
"1836823",-155.5767,19.5361,"MAUNA LOA SLOPE OBS 39"
"1841984",-158.0378,21.5739,"OPAEULA 870"
"1864396",-111.6497,33.8097,"BARTLETT DAM"
"2752632",-152.3722,58.1914,"KITOI BAY"
"2754120",-156.2128,20.8906,"KAILUA 446"
